id,vehicle_id,variant_name,year,specifications,features,brand,model
37,65,2007 Alfa Romeo 147 1.6 T.Spark 16V Veloce Progression specs,2007,"{""doors"": 5, ""price"": 22545.0, ""seats"": 5, ""engine"": {""fuel"": ""gasoline"", ""type"": ""fuel engine"", ""torque"": 146, ""power_hp"": 120, ""power_kw"": 88, ""cylinders"": 4, ""cubic_capacity"": 1598}, ""weight"": 1195, ""body_type"": ""5-doors, hatchback"", ""dimensions"": {""width"": 1729, ""height"": 1442, ""length"": 4223, ""wheelbase"": 2546}, ""drive_type"": ""front"", ""performance"": {""top_speed"": 195, ""co2_emissions"": 194, ""acceleration_0_100"": 106.0, ""fuel_consumption_city"": 112.0, ""fuel_consumption_highway"": 64.0, ""fuel_consumption_combined"": 82.0}, ""transmission"": {""type"": ""manual"", ""gears"": 5, ""description"": ""Manual""}}","[""Crash Test Result: ***"", ""ABS"", ""Brake Force Distribution"", ""Stability Control: € 695"", ""Traction Control"", ""Driver's Airbag"", ""Passenger Airbag"", ""Side Airbags: yes(front)"", ""Head / Curtain Airbags: yes(front)"", ""Central Door Locking"", ""Keyless Entry/start"", ""Electric Windows: yes(front)"", ""Power Steering"", ""Air Conditioning: yes(manually operated)"", ""Parking Sensors: € 450"", ""Height Adjustment Seat: yes(driver)"", ""Lumbar Support Seat: yes(driver)"", ""Leather Covered Steering Wheel"", ""Adjustable Steering Wheel: yes(height & amp; depth)"", ""Leather Upholstery: € 1.450"", ""Rear Headrests"", ""Folding Rear Seats: yes(in parts)"", ""Reading Lamp(s): yes(front)"", ""Illuminated Makeup Mirror"", ""Adjustable Dashboard Lighting"", ""Tachometer"", ""Day Counter"", ""Cooling Water Temperature Gauge"", ""Outside Temperature Gauge"", ""Board Computer"", ""Audio System"", ""Steering Wheel Controls For Audio: € 160"", ""Audio Input"", ""Navigation System: € 495"", ""Interval Wiper (s): yes(adjustable)"", ""Alloy Wheels: € 695"", ""Metallic Paint: € 495"", ""Painted Bumpers"", ""Tinted Glass"", ""Electric Mirrors: yes(and heated)"", ""Front Fog Lights: € 275"", ""Xenon Headlights: € 1.450"", ""Burglar Alarm: € 500"", ""Service: 20.000 km / 1 year"", ""General Warranty: 2 year, unlimited"", ""Body Warranty: 12 year"", ""New Price Tax: € 22.545"", ""New Price 2009: € 22.545"", ""New Price 2008: € 22.545"", ""New Price 2007: € 22.545"", ""4 Years Depreciation: € 280"", ""Motor Vehicle Tax: € 45"", ""Insurance: € 51"", ""Fuel Costs: € 209"", ""Maintenance: € 46"", ""Total Costs: € 631"", ""Total Costs Per Kilometer: 50,5 ct/km""]",Alfa Romeo,147
38,65,2007 Alfa Romeo 147 1.6 T.Spark 16V Veloce Business specs,2007,"{""doors"": 5, ""price"": 23245.0, ""seats"": 5, ""engine"": {""fuel"": ""gasoline"", ""type"": ""fuel engine"", ""torque"": 146, ""power_hp"": 120, ""power_kw"": 88, ""cylinders"": 4, ""cubic_capacity"": 1598}, ""weight"": 1195, ""body_type"": ""5-doors, hatchback"", ""dimensions"": {""width"": 1729, ""height"": 1442, ""length"": 4223, ""wheelbase"": 2546}, ""drive_type"": ""front"", ""performance"": {""top_speed"": 195, ""co2_emissions"": 194, ""acceleration_0_100"": 106.0, ""fuel_consumption_city"": 112.0, ""fuel_consumption_highway"": 64.0, ""fuel_consumption_combined"": 82.0}, ""transmission"": {""type"": ""manual"", ""gears"": 5, ""description"": ""Manual""}}","[""Crash Test Result: ***"", ""ABS"", ""Brake Force Distribution"", ""Stability Control: € 695"", ""Traction Control"", ""Driver's Airbag"", ""Passenger Airbag"", ""Side Airbags: yes(front)"", ""Head / Curtain Airbags: yes(front)"", ""Central Door Locking"", ""Keyless Entry/start"", ""Electric Windows: yes(front)"", ""Power Steering"", ""Cruise Control"", ""Air Conditioning: yes(automatically)"", ""Left/right Temperature Control"", ""Parking Sensors: € 450"", ""Height Adjustment Seat: yes(driver)"", ""Lumbar Support Seat: yes(driver)"", ""Leather Covered Steering Wheel"", ""Adjustable Steering Wheel: yes(height & amp; depth)"", ""Leather Upholstery: € 1.695"", ""Rear Headrests"", ""Folding Rear Seats: yes(in parts)"", ""Center Armrest: yes(front)"", ""Reading Lamp(s): yes(front)"", ""Illuminated Makeup Mirror"", ""Adjustable Dashboard Lighting"", ""Tachometer"", ""Day Counter"", ""Cooling Water Temperature Gauge"", ""Outside Temperature Gauge"", ""Board Computer"", ""Audio System"", ""Steering Wheel Controls For Audio: € 160"", ""Audio Input"", ""Interval Wiper (s): yes(adjustable)"", ""Alloy Wheels"", ""Metallic Paint: € 595"", ""Painted Bumpers"", ""Tinted Glass"", ""Electric Mirrors: yes(and heated)"", ""Front Fog Lights"", ""Xenon Headlights: € 1.450"", ""Burglar Alarm: € 500"", ""Service: 20.000 km / 1 year"", ""General Warranty: 2 year, unlimited"", ""Body Warranty: 12 year"", ""New Price Tax: € 23.245"", ""New Price 2008: € 23.245"", ""New Price 2007: € 23.245"", ""4 Years Depreciation: € 291"", ""Motor Vehicle Tax: € 45"", ""Insurance: € 52"", ""Fuel Costs: € 209"", ""Maintenance: € 51"", ""Total Costs: € 647"", ""Total Costs Per Kilometer: 51,8 ct/km""]",Alfa Romeo,147
39,65,2007 Alfa Romeo 147 1.6 T.Spark 16V Veloce Distinctive specs,2007,"{""doors"": 5, ""price"": 24450.0, ""seats"": 5, ""engine"": {""fuel"": ""gasoline"", ""type"": ""fuel engine"", ""torque"": 146, ""power_hp"": 120, ""power_kw"": 88, ""cylinders"": 4, ""cubic_capacity"": 1598}, ""weight"": 1195, ""body_type"": ""5-doors, hatchback"", ""dimensions"": {""width"": 1729, ""height"": 1442, ""length"": 4223, ""wheelbase"": 2546}, ""drive_type"": ""front"", ""performance"": {""top_speed"": 195, ""co2_emissions"": 194, ""acceleration_0_100"": 106.0, ""fuel_consumption_city"": 112.0, ""fuel_consumption_highway"": 64.0, ""fuel_consumption_combined"": 82.0}, ""transmission"": {""type"": ""manual"", ""gears"": 5, ""description"": ""Manual""}}","[""Crash Test Result: ***"", ""ABS"", ""Brake Force Distribution"", ""Stability Control: € 695"", ""Traction Control"", ""Driver's Airbag"", ""Passenger Airbag"", ""Side Airbags: yes(front)"", ""Head / Curtain Airbags: yes(front)"", ""Central Door Locking"", ""Keyless Entry/start"", ""Electric Windows: yes(front & rear)"", ""Power Steering"", ""Cruise Control"", ""Air Conditioning: yes(automatically)"", ""Left/right Temperature Control"", ""Parking Sensors: € 450"", ""Height Adjustment Seat: yes(driver)"", ""Lumbar Support Seat: yes(driver)"", ""Leather Covered Steering Wheel"", ""Adjustable Steering Wheel: yes(height & amp; depth)"", ""Leather Upholstery: € 1.450"", ""Rear Headrests"", ""Folding Rear Seats: yes(in parts)"", ""Center Armrest: yes(front)"", ""Reading Lamp(s): yes(front)"", ""Illuminated Makeup Mirror"", ""Adjustable Dashboard Lighting"", ""Tachometer"", ""Day Counter"", ""Cooling Water Temperature Gauge"", ""Outside Temperature Gauge"", ""Board Computer"", ""Audio System"", ""Steering Wheel Controls For Audio: € 160"", ""Audio Input"", ""Navigation System: € 495"", ""Interval Wiper (s): yes(adjustable)"", ""Alloy Wheels"", ""Metallic Paint: € 495"", ""Painted Bumpers"", ""Tinted Glass"", ""Electric Mirrors: yes(and heated)"", ""Front Fog Lights"", ""Xenon Headlights: € 1.200"", ""Burglar Alarm: € 500"", ""Service: 20.000 km / 1 year"", ""General Warranty: 2 year, unlimited"", ""Body Warranty: 12 year"", ""New Price Tax: € 24.450"", ""New Price 2010: € 24.450"", ""New Price 2009: € 23.945"", ""New Price 2008: € 23.945"", ""New Price 2007: € 23.945"", ""Occasion Price 2010: € 2.900"", ""4 Years Depreciation: € 307"", ""Motor Vehicle Tax: € 45"", ""Insurance: € 53"", ""Fuel Costs: € 209"", ""Maintenance: € 48"", ""Total Costs: € 663"", ""Total Costs Per Kilometer: 53,0 ct/km""]",Alfa Romeo,147
40,65,2007 Alfa Romeo 147 1.6 T.Spark 16V Veloce Blackline specs,2007,"{""doors"": 5, ""price"": 24945.0, ""seats"": 5, ""engine"": {""fuel"": ""gasoline"", ""type"": ""fuel engine"", ""torque"": 146, ""power_hp"": 120, ""power_kw"": 88, ""cylinders"": 4, ""cubic_capacity"": 1598}, ""weight"": 1195, ""body_type"": ""5-doors, hatchback"", ""dimensions"": {""width"": 1729, ""height"": 1442, ""length"": 4223, ""wheelbase"": 2546}, ""drive_type"": ""front"", ""performance"": {""top_speed"": 195, ""co2_emissions"": 194, ""acceleration_0_100"": 106.0, ""fuel_consumption_city"": 112.0, ""fuel_consumption_highway"": 64.0, ""fuel_consumption_combined"": 82.0}, ""transmission"": {""type"": ""manual"", ""gears"": 5, ""description"": ""Manual""}}","[""Crash Test Result: ***"", ""ABS"", ""Brake Force Distribution"", ""Stability Control: € 695"", ""Traction Control"", ""Driver's Airbag"", ""Passenger Airbag"", ""Side Airbags: yes(front)"", ""Head / Curtain Airbags: yes(front)"", ""Central Door Locking"", ""Keyless Entry/start"", ""Electric Windows: yes(front)"", ""Power Steering"", ""Cruise Control"", ""Air Conditioning: yes(automatically)"", ""Left/right Temperature Control"", ""Parking Sensors: € 450"", ""Height Adjustment Seat: yes(driver)"", ""Lumbar Support Seat: yes(driver)"", ""Leather Covered Steering Wheel"", ""Adjustable Steering Wheel: yes(height & amp; depth)"", ""Leather Upholstery: € 1.450"", ""Folding Rear Seats: yes(in parts)"", ""Center Armrest: yes(front)"", ""Reading Lamp(s): yes(front)"", ""Illuminated Makeup Mirror"", ""Adjustable Dashboard Lighting"", ""Tachometer"", ""Day Counter"", ""Cooling Water Temperature Gauge"", ""Outside Temperature Gauge"", ""Audio System"", ""Steering Wheel Controls For Audio: € 160"", ""Audio Input"", ""Navigation System: € 495"", ""Interval Wiper (s): yes(adjustable)"", ""Alloy Wheels"", ""Metallic Paint: € 495"", ""Painted Bumpers"", ""Tinted Glass"", ""Electric Mirrors: yes(and heated)"", ""Front Fog Lights"", ""Xenon Headlights: € 1.450"", ""Burglar Alarm: € 500"", ""Service: 20.000 km / 1 year"", ""General Warranty: 2 year, unlimited"", ""Body Warranty: 12 year"", ""New Price Tax: € 24.945"", ""New Price 2007: € 24.945"", ""4 Years Depreciation: € 313"", ""Motor Vehicle Tax: € 45"", ""Insurance: € 54"", ""Fuel Costs: € 209"", ""Maintenance: € 56"", ""Total Costs: € 678"", ""Total Costs Per Kilometer: 54,2 ct/km""]",Alfa Romeo,147
41,65,2007 Alfa Romeo 147 1.6 T.Spark 16V Veloce Collezione specs,2007,"{""doors"": 5, ""price"": 25145.0, ""seats"": 5, ""engine"": {""fuel"": ""gasoline"", ""type"": ""fuel engine"", ""torque"": 146, ""power_hp"": 120, ""power_kw"": 88, ""cylinders"": 4, ""cubic_capacity"": 1598}, ""weight"": 1195, ""body_type"": ""5-doors, hatchback"", ""dimensions"": {""width"": 1729, ""height"": 1442, ""length"": 4223, ""wheelbase"": 2546}, ""drive_type"": ""front"", ""performance"": {""top_speed"": 195, ""co2_emissions"": 194, ""acceleration_0_100"": 106.0, ""fuel_consumption_city"": 112.0, ""fuel_consumption_highway"": 64.0, ""fuel_consumption_combined"": 82.0}, ""transmission"": {""type"": ""manual"", ""gears"": 5, ""description"": ""Manual""}}","[""Crash Test Result: ***"", ""ABS"", ""Brake Force Distribution"", ""Stability Control: € 695"", ""Traction Control"", ""Driver's Airbag"", ""Passenger Airbag"", ""Side Airbags: yes(front)"", ""Head / Curtain Airbags: yes(front)"", ""Central Door Locking"", ""Keyless Entry/start"", ""Electric Windows: yes(front & rear)"", ""Power Steering"", ""Cruise Control"", ""Air Conditioning: yes(automatically)"", ""Left/right Temperature Control"", ""Parking Sensors: € 450"", ""Height Adjustment Seat: yes(driver)"", ""Lumbar Support Seat: yes(driver)"", ""Leather Covered Steering Wheel"", ""Adjustable Steering Wheel: yes(height & amp; depth)"", ""Leather Upholstery"", ""Rear Headrests"", ""Folding Rear Seats: yes(in parts)"", ""Center Armrest: yes(front)"", ""Reading Lamp(s): yes(front)"", ""Illuminated Makeup Mirror"", ""Adjustable Dashboard Lighting"", ""Tachometer"", ""Day Counter"", ""Cooling Water Temperature Gauge"", ""Outside Temperature Gauge"", ""Board Computer"", ""Audio System"", ""Steering Wheel Controls For Audio"", ""Audio Input"", ""Navigation System: € 495"", ""Interval Wiper (s): yes(adjustable)"", ""Alloy Wheels"", ""Metallic Paint: € 495"", ""Painted Bumpers"", ""Tinted Glass"", ""Electric Mirrors: yes(and heated)"", ""Front Fog Lights"", ""Xenon Headlights: € 1.200"", ""Burglar Alarm: € 500"", ""Service: 20.000 km / 1 year"", ""General Warranty: 2 year, unlimited"", ""Body Warranty: 12 year"", ""New Price Tax: € 25.145"", ""New Price 2007: € 25.145"", ""4 Years Depreciation: € 316"", ""Motor Vehicle Tax: € 45"", ""Insurance: € 54"", ""Fuel Costs: € 209"", ""Maintenance: € 56"", ""Total Costs: € 680"", ""Total Costs Per Kilometer: 54,4 ct/km""]",Alfa Romeo,147
42,65,2007 Alfa Romeo 147 2.0 T.Spark 16V Business specs,2007,"{""doors"": 5, ""price"": 24095.0, ""seats"": 5, ""engine"": {""fuel"": ""gasoline"", ""type"": ""fuel engine"", ""torque"": 181, ""power_hp"": 150, ""power_kw"": 110, ""cylinders"": 4, ""cubic_capacity"": 1970}, ""weight"": 1245, ""body_type"": ""5-doors, hatchback"", ""dimensions"": {""width"": 1729, ""height"": 1421, ""length"": 4223, ""wheelbase"": 2546}, ""drive_type"": ""front"", ""performance"": {""top_speed"": 208, ""co2_emissions"": 211, ""acceleration_0_100"": 93.0, ""fuel_consumption_city"": 121.0, ""fuel_consumption_highway"": 70.0, ""fuel_consumption_combined"": 89.0}, ""transmission"": {""type"": ""manual"", ""gears"": 5, ""description"": ""Manual""}}","[""Crash Test Result: ***"", ""ABS"", ""Brake Force Distribution"", ""Stability Control"", ""Traction Control"", ""Driver's Airbag"", ""Passenger Airbag"", ""Side Airbags: yes(front)"", ""Head / Curtain Airbags: yes(front)"", ""Central Door Locking"", ""Keyless Entry/start"", ""Electric Windows: yes(front & rear)"", ""Power Steering"", ""Cruise Control"", ""Air Conditioning: yes(automatically)"", ""Left/right Temperature Control"", ""Parking Sensors: € 450"", ""Height Adjustment Seat: yes(driver)"", ""Lumbar Support Seat: yes(driver)"", ""Leather Covered Steering Wheel"", ""Adjustable Steering Wheel: yes(height & amp; depth)"", ""Leather Upholstery: € 1.695"", ""Rear Headrests"", ""Folding Rear Seats: yes(in parts)"", ""Center Armrest: yes(front)"", ""Reading Lamp(s): yes(front)"", ""Illuminated Makeup Mirror"", ""Adjustable Dashboard Lighting"", ""Tachometer"", ""Day Counter"", ""Cooling Water Temperature Gauge"", ""Outside Temperature Gauge"", ""Board Computer"", ""Audio System"", ""Steering Wheel Controls For Audio"", ""Audio Input"", ""Interval Wiper (s): yes(adjustable)"", ""Alloy Wheels"", ""Metallic Paint: € 595"", ""Painted Bumpers"", ""Tinted Glass"", ""Electric Mirrors: yes(and heated)"", ""Front Fog Lights"", ""Xenon Headlights: € 1.200"", ""Burglar Alarm: € 500"", ""Service: 20.000 km / 1 year"", ""General Warranty: 2 year, unlimited"", ""Body Warranty: 12 year"", ""New Price Tax: € 24.095"", ""New Price 2008: € 24.095"", ""New Price 2007: € 24.095"", ""4 Years Depreciation: € 304"", ""Motor Vehicle Tax: € 45"", ""Insurance: € 53"", ""Fuel Costs: € 227"", ""Maintenance: € 51"", ""Total Costs: € 681"", ""Total Costs Per Kilometer: 54,5 ct/km""]",Alfa Romeo,147
43,65,2007 Alfa Romeo 147 2.0 T.Spark 16V Distinctive specs,2007,"{""doors"": 5, ""price"": 25950.0, ""seats"": 5, ""engine"": {""fuel"": ""gasoline"", ""type"": ""fuel engine"", ""torque"": 181, ""power_hp"": 150, ""power_kw"": 110, ""cylinders"": 4, ""cubic_capacity"": 1970}, ""weight"": 1245, ""body_type"": ""5-doors, hatchback"", ""dimensions"": {""width"": 1729, ""height"": 1421, ""length"": 4223, ""wheelbase"": 2546}, ""drive_type"": ""front"", ""performance"": {""top_speed"": 208, ""co2_emissions"": 211, ""acceleration_0_100"": 93.0, ""fuel_consumption_city"": 121.0, ""fuel_consumption_highway"": 70.0, ""fuel_consumption_combined"": 89.0}, ""transmission"": {""type"": ""manual"", ""gears"": 5, ""description"": ""Manual""}}","[""Crash Test Result: ***"", ""ABS"", ""Brake Force Distribution"", ""Stability Control"", ""Traction Control"", ""Driver's Airbag"", ""Passenger Airbag"", ""Side Airbags: yes(front)"", ""Head / Curtain Airbags: yes(front)"", ""Central Door Locking"", ""Keyless Entry/start"", ""Electric Windows: yes(front & rear)"", ""Power Steering"", ""Cruise Control"", ""Air Conditioning: yes(automatically)"", ""Left/right Temperature Control"", ""Parking Sensors: € 450"", ""Height Adjustment Seat: yes(driver)"", ""Lumbar Support Seat: yes(driver)"", ""Leather Covered Steering Wheel"", ""Adjustable Steering Wheel: yes(height & amp; depth)"", ""Leather Upholstery: € 1.450"", ""Rear Headrests"", ""Folding Rear Seats: yes(in parts)"", ""Center Armrest: yes(front)"", ""Reading Lamp(s): yes(front)"", ""Illuminated Makeup Mirror"", ""Adjustable Dashboard Lighting"", ""Tachometer"", ""Day Counter"", ""Cooling Water Temperature Gauge"", ""Outside Temperature Gauge"", ""Board Computer"", ""Audio System"", ""Steering Wheel Controls For Audio: € 160"", ""Audio Input"", ""Navigation System: € 495"", ""Interval Wiper (s): yes(adjustable)"", ""Alloy Wheels"", ""Metallic Paint: € 495"", ""Painted Bumpers"", ""Tinted Glass"", ""Electric Mirrors: yes(and heated)"", ""Front Fog Lights"", ""Xenon Headlights: € 1.200"", ""Burglar Alarm: € 500"", ""Service: 20.000 km / 1 year"", ""General Warranty: 2 year, unlimited"", ""Body Warranty: 12 year"", ""New Price Tax: € 25.950"", ""New Price 2010: € 25.950"", ""New Price 2009: € 26.095"", ""New Price 2008: € 26.095"", ""New Price 2007: € 26.095"", ""Occasion Price 2010: € 3.100"", ""4 Years Depreciation: € 328"", ""Motor Vehicle Tax: € 45"", ""Insurance: € 56"", ""Fuel Costs: € 227"", ""Maintenance: € 51"", ""Total Costs: € 708"", ""Total Costs Per Kilometer: 56,6 ct/km""]",Alfa Romeo,147
44,65,2007 Alfa Romeo 147 2.0 T.Spark 16V Blackline specs,2007,"{""doors"": 5, ""price"": 27095.0, ""seats"": 5, ""engine"": {""fuel"": ""gasoline"", ""type"": ""fuel engine"", ""torque"": 181, ""power_hp"": 150, ""power_kw"": 110, ""cylinders"": 4, ""cubic_capacity"": 1970}, ""weight"": 1245, ""body_type"": ""5-doors, hatchback"", ""dimensions"": {""width"": 1729, ""height"": 1421, ""length"": 4223, ""wheelbase"": 2546}, ""drive_type"": ""front"", ""performance"": {""top_speed"": 208, ""co2_emissions"": 211, ""acceleration_0_100"": 93.0, ""fuel_consumption_city"": 121.0, ""fuel_consumption_highway"": 70.0, ""fuel_consumption_combined"": 89.0}, ""transmission"": {""type"": ""manual"", ""gears"": 5, ""description"": ""Manual""}}","[""Crash Test Result: ***"", ""ABS"", ""Brake Force Distribution"", ""Stability Control"", ""Traction Control"", ""Driver's Airbag"", ""Passenger Airbag"", ""Side Airbags: yes(front)"", ""Head / Curtain Airbags: yes(front)"", ""Central Door Locking"", ""Keyless Entry/start"", ""Electric Windows: yes(front & rear)"", ""Power Steering"", ""Cruise Control"", ""Air Conditioning: yes(automatically)"", ""Left/right Temperature Control"", ""Parking Sensors: € 450"", ""Height Adjustment Seat: yes(driver)"", ""Lumbar Support Seat: yes(driver)"", ""Leather Covered Steering Wheel"", ""Adjustable Steering Wheel: yes(height & amp; depth)"", ""Leather Upholstery: € 1.450"", ""Rear Headrests"", ""Folding Rear Seats: yes(in parts)"", ""Center Armrest: yes(front)"", ""Reading Lamp(s): yes(front)"", ""Illuminated Makeup Mirror"", ""Adjustable Dashboard Lighting"", ""Tachometer"", ""Day Counter"", ""Cooling Water Temperature Gauge"", ""Outside Temperature Gauge"", ""Board Computer"", ""Audio System"", ""Steering Wheel Controls For Audio: € 160"", ""Audio Input"", ""Navigation System: € 495"", ""Interval Wiper (s): yes(adjustable)"", ""Alloy Wheels"", ""Metallic Paint: € 495"", ""Painted Bumpers"", ""Tinted Glass"", ""Electric Mirrors: yes(and heated)"", ""Front Fog Lights"", ""Xenon Headlights: € 1.200"", ""Burglar Alarm: € 500"", ""Service: 20.000 km / 1 year"", ""General Warranty: 2 year, unlimited"", ""Body Warranty: 12 year"", ""New Price Tax: € 27.095"", ""New Price 2007: € 27.095"", ""4 Years Depreciation: € 342"", ""Motor Vehicle Tax: € 45"", ""Insurance: € 58"", ""Fuel Costs: € 227"", ""Maintenance: € 56"", ""Total Costs: € 728"", ""Total Costs Per Kilometer: 58,2 ct/km""]",Alfa Romeo,147
45,65,2007 Alfa Romeo 147 2.0 T.Spark 16V Collezione specs,2007,"{""doors"": 5, ""price"": 27295.0, ""seats"": 5, ""engine"": {""fuel"": ""gasoline"", ""type"": ""fuel engine"", ""torque"": 181, ""power_hp"": 150, ""power_kw"": 110, ""cylinders"": 4, ""cubic_capacity"": 1970}, ""weight"": 1245, ""body_type"": ""5-doors, hatchback"", ""dimensions"": {""width"": 1729, ""height"": 1421, ""length"": 4223, ""wheelbase"": 2546}, ""drive_type"": ""front"", ""performance"": {""top_speed"": 208, ""co2_emissions"": 211, ""acceleration_0_100"": 93.0, ""fuel_consumption_city"": 121.0, ""fuel_consumption_highway"": 70.0, ""fuel_consumption_combined"": 89.0}, ""transmission"": {""type"": ""manual"", ""gears"": 5, ""description"": ""Manual""}}","[""Crash Test Result: ***"", ""ABS"", ""Brake Force Distribution"", ""Stability Control"", ""Traction Control"", ""Driver's Airbag"", ""Passenger Airbag"", ""Side Airbags: yes(front)"", ""Head / Curtain Airbags: yes(front)"", ""Central Door Locking"", ""Keyless Entry/start"", ""Electric Windows: yes(front & rear)"", ""Power Steering"", ""Cruise Control"", ""Air Conditioning: yes(automatically)"", ""Left/right Temperature Control"", ""Parking Sensors: € 450"", ""Height Adjustment Seat: yes(driver)"", ""Lumbar Support Seat: yes(driver)"", ""Leather Covered Steering Wheel"", ""Adjustable Steering Wheel: yes(height & amp; depth)"", ""Leather Upholstery"", ""Rear Headrests"", ""Folding Rear Seats: yes(in parts)"", ""Center Armrest: yes(front)"", ""Reading Lamp(s): yes(front)"", ""Illuminated Makeup Mirror"", ""Adjustable Dashboard Lighting"", ""Tachometer"", ""Day Counter"", ""Cooling Water Temperature Gauge"", ""Outside Temperature Gauge"", ""Board Computer"", ""Audio System"", ""Steering Wheel Controls For Audio"", ""Audio Input"", ""Interval Wiper (s): yes(adjustable)"", ""Alloy Wheels"", ""Metallic Paint: € 595"", ""Painted Bumpers"", ""Tinted Glass"", ""Electric Mirrors: yes(and heated)"", ""Front Fog Lights"", ""Xenon Headlights: € 1.200"", ""Burglar Alarm: € 500"", ""Service: 20.000 km / 1 year"", ""General Warranty: 2 year, unlimited"", ""Body Warranty: 12 year"", ""New Price Tax: € 27.295"", ""New Price 2008: € 27.295"", ""New Price 2007: € 27.295"", ""4 Years Depreciation: € 344"", ""Motor Vehicle Tax: € 45"", ""Insurance: € 58"", ""Fuel Costs: € 227"", ""Maintenance: € 56"", ""Total Costs: € 730"", ""Total Costs Per Kilometer: 58,4 ct/km""]",Alfa Romeo,147
15,65,2007 Alfa Romeo 147 2.0 T.Spark 16V Selespeed Distinctive specs,2007,"{""doors"": 5, ""price"": 27950.0, ""seats"": 5, ""engine"": {""fuel"": ""gasoline"", ""type"": ""fuel engine"", ""torque"": 181, ""power_hp"": 150, ""power_kw"": 110, ""cylinders"": 4, ""cubic_capacity"": 1970}, ""weight"": 1245, ""body_type"": ""5-doors, hatchback"", ""dimensions"": {""width"": 1729, ""height"": 1421, ""length"": 4223, ""wheelbase"": 2546}, ""drive_type"": ""front"", ""performance"": {""top_speed"": 208, ""co2_emissions"": 211, ""acceleration_0_100"": 93.0, ""fuel_consumption_city"": 121.0, ""fuel_consumption_highway"": 70.0, ""fuel_consumption_combined"": 89.0}, ""transmission"": {""type"": ""automatic"", ""gears"": 5, ""description"": ""Automatic""}}","[""Crash Test Result: ***"", ""ABS"", ""Brake Force Distribution"", ""Stability Control"", ""Traction Control"", ""Driver's Airbag"", ""Passenger Airbag"", ""Side Airbags: yes(front)"", ""Head / Curtain Airbags: yes(front)"", ""Central Door Locking"", ""Keyless Entry/start"", ""Control Circuit"", ""Electric Windows: yes(front & rear)"", ""Power Steering"", ""Cruise Control"", ""Air Conditioning: yes(automatically)"", ""Left/right Temperature Control"", ""Parking Sensors: € 450"", ""Height Adjustment Seat: yes(driver)"", ""Lumbar Support Seat: yes(driver)"", ""Leather Covered Steering Wheel"", ""Adjustable Steering Wheel: yes(height & amp; depth)"", ""Leather Upholstery: € 1.450"", ""Rear Headrests"", ""Folding Rear Seats: yes(in parts)"", ""Center Armrest: yes(front)"", ""Reading Lamp(s): yes(front)"", ""Illuminated Makeup Mirror"", ""Adjustable Dashboard Lighting"", ""Tachometer"", ""Day Counter"", ""Cooling Water Temperature Gauge"", ""Outside Temperature Gauge"", ""Board Computer"", ""Audio System"", ""Steering Wheel Controls For Audio"", ""Audio Input"", ""Navigation System: € 495"", ""Interval Wiper (s): yes(adjustable)"", ""Alloy Wheels"", ""Metallic Paint: € 495"", ""Painted Bumpers"", ""Tinted Glass"", ""Electric Mirrors: yes(and heated)"", ""Front Fog Lights"", ""Xenon Headlights: € 1.200"", ""Burglar Alarm: € 500"", ""Service: 20.000 km / 1 year"", ""General Warranty: 2 year, unlimited"", ""Body Warranty: 12 year"", ""New Price Tax: € 27.950"", ""New Price 2010: € 27.950"", ""New Price 2009: € 28.095"", ""New Price 2008: € 28.095"", ""New Price 2007: € 28.095"", ""Occasion Price 2010: € 3.300"", ""4 Years Depreciation: € 355"", ""Motor Vehicle Tax: € 45"", ""Insurance: € 59"", ""Fuel Costs: € 227"", ""Maintenance: € 56"", ""Total Costs: € 743"", ""Total Costs Per Kilometer: 59,4 ct/km""]",Alfa Romeo,147
